wavelength_nm,HDPE_white_GDS384,HDPE_black_GDS351,LDPE_white_GDS404,PET_clear_GDS380,PET_brown_GDS379,Polystyrene_blue_GDS345,ABS_black_GDS341,Polyester_black_GDS434,Nylon_olive_GDS428,Cotton_white_GDS437,Concrete_grey_GDS375,Brick_red_GDS349,Asphalt_black_GDS376,Asphalt_tar_GDS346,Cedar_fresh_GDS357,Cedar_weathered_GDS361,Pine_beam_GDS363,GreenVeg_aspen,DryGrass_golden_GDS480,DryNPV_Dspicata,BareSoil_playa,Water_turbid,IronOxide_GDS782,Goethite_GDS134,Cellulose_SAC6288,Lignin_SA370959
2145,0.262859,0.086321,0.481439,0.092852,0.183663,0.487878,0.015210,0.449527,0.333444,0.349753,0.345747,0.178486,0.222492,0.027236,0.207774,0.361329,0.335144,0.149095,0.235437,0.377579,0.527313,0.004998,0.514261,0.368592,0.463227,0.475299
2146,0.263131,0.086294,0.481355,0.093692,0.184259,0.487683,0.015209,0.449382,0.332743,0.350790,0.345701,0.178445,0.222341,0.027230,0.208245,0.361604,0.335760,0.149336,0.235770,0.378196,0.526921,0.005021,0.514204,0.368497,0.464559,0.475092
2147,0.263459,0.086268,0.481283,0.093511,0.183698,0.488623,0.015209,0.448363,0.331992,0.351827,0.345648,0.178395,0.222183,0.027225,0.208730,0.361898,0.336388,0.149676,0.236104,0.378832,0.526517,0.005042,0.514072,0.368389,0.465924,0.474970
2148,0.263806,0.086249,0.481239,0.092327,0.182028,0.490385,0.015206,0.446555,0.331196,0.352861,0.345593,0.178334,0.222019,0.027222,0.209230,0.362229,0.337044,0.150110,0.236435,0.379460,0.526095,0.005049,0.513955,0.368279,0.467316,0.474962
2149,0.264137,0.086238,0.481214,0.090276,0.179439,0.492601,0.015202,0.444134,0.330351,0.353888,0.345529,0.178266,0.221845,0.027222,0.209742,0.362583,0.337721,0.150610,0.236758,0.380093,0.525645,0.005044,0.513904,0.368168,0.468747,0.475020
2150,0.264416,0.086230,0.481189,0.087570,0.176199,0.494868,0.015195,0.441332,0.329451,0.354904,0.345451,0.178197,0.221658,0.027225,0.210260,0.362930,0.338394,0.151135,0.237070,0.380703,0.525156,0.005039,0.513859,0.368048,0.470218,0.475106
2151,0.264611,0.086223,0.481146,0.084423,0.172581,0.496799,0.015187,0.438384,0.328491,0.355908,0.345350,0.178133,0.221457,0.027233,0.210781,0.363244,0.339045,0.151650,0.237366,0.381310,0.524619,0.005044,0.513775,0.367911,0.471696,0.475226
2152,0.264709,0.086215,0.481086,0.081124,0.168911,0.498157,0.015177,0.435571,0.327471,0.356908,0.345231,0.178073,0.221244,0.027244,0.211311,0.363532,0.339677,0.152159,0.237649,0.381905,0.524043,0.005058,0.513696,0.367755,0.473249,0.475386
2153,0.264708,0.086206,0.481020,0.078007,0.165552,0.498792,0.015169,0.433201,0.326401,0.357915,0.345103,0.178015,0.221031,0.027253,0.211858,0.363824,0.340311,0.152694,0.237922,0.382486,0.523453,0.005074,0.513632,0.367584,0.474734,0.475582
2154,0.264607,0.086195,0.480958,0.075395,0.162850,0.498571,0.015161,0.431568,0.325285,0.358940,0.344976,0.177953,0.220825,0.027255,0.212433,0.364145,0.340966,0.153281,0.238192,0.383089,0.522867,0.005082,0.513583,0.367407,0.476219,0.475825
2155,0.264408,0.086182,0.480892,0.073541,0.161067,0.497493,0.015156,0.430843,0.324110,0.359974,0.344854,0.177886,0.220624,0.027251,0.213035,0.364488,0.341643,0.153920,0.238460,0.383694,0.522282,0.005082,0.513506,0.367227,0.477694,0.476154
2156,0.264114,0.086166,0.480807,0.072659,0.160412,0.495643,0.015150,0.431125,0.322855,0.360993,0.344739,0.177813,0.220421,0.027245,0.213658,0.364830,0.342337,0.154591,0.238727,0.384291,0.521683,0.005075,0.513420,0.367048,0.479139,0.476520
2157,0.263731,0.086146,0.480685,0.072946,0.161077,0.493110,0.015145,0.432503,0.321498,0.361977,0.344634,0.177732,0.220210,0.027239,0.214297,0.365147,0.343039,0.155276,0.238995,0.384897,0.521056,0.005064,0.513354,0.366870,0.480569,0.476972
2158,0.263265,0.086123,0.480532,0.074492,0.163123,0.490051,0.015140,0.434989,0.320045,0.362939,0.344535,0.177648,0.219994,0.027234,0.214958,0.365451,0.343760,0.155967,0.239263,0.385508,0.520407,0.005054,0.513289,0.366695,0.481975,0.477503
2159,0.262729,0.086101,0.480363,0.077320,0.166531,0.486666,0.015137,0.438551,0.318516,0.363910,0.344436,0.177566,0.219783,0.027229,0.215650,0.365770,0.344517,0.156659,0.239529,0.386112,0.519756,0.005054,0.513187,0.366522,0.483406,0.478081
2160,0.262132,0.086082,0.480195,0.081431,0.171258,0.483156,0.015137,0.443134,0.316929,0.364917,0.344332,0.177494,0.219585,0.027224,0.216385,0.366130,0.345323,0.157345,0.239790,0.386716,0.519121,0.005069,0.513055,0.366352,0.484838,0.478727
2161,0.261487,0.086064,0.480026,0.086653,0.177083,0.479703,0.015141,0.448521,0.315285,0.365958,0.344222,0.177429,0.219404,0.027217,0.217161,0.366533,0.346174,0.157966,0.240050,0.387328,0.518511,0.005096,0.512952,0.366184,0.486280,0.479473
2162,0.260808,0.086044,0.479849,0.092705,0.183673,0.476484,0.015144,0.454389,0.313577,0.367013,0.344111,0.177366,0.219237,0.027210,0.217968,0.366969,0.347050,0.158436,0.240314,0.387956,0.517925,0.005119,0.512882,0.366015,0.487754,0.480256
2163,0.260107,0.086018,0.479652,0.099296,0.190689,0.473673,0.015144,0.460411,0.311798,0.368059,0.344000,0.177300,0.219082,0.027203,0.218799,0.367422,0.347931,0.158684,0.240583,0.388601,0.517362,0.005129,0.512797,0.365842,0.489229,0.481065
2164,0.259390,0.085989,0.479435,0.106131,0.197811,0.471399,0.015142,0.466303,0.309941,0.369090,0.343886,0.177227,0.218931,0.027196,0.219646,0.367877,0.348808,0.158812,0.240860,0.389249,0.516808,0.005124,0.512672,0.365662,0.490707,0.481944
2165,0.258656,0.085959,0.479201,0.112898,0.204721,0.469767,0.015138,0.471793,0.308004,0.370104,0.343763,0.177144,0.218774,0.027193,0.220503,0.368316,0.349677,0.159024,0.241143,0.389895,0.516243,0.005111,0.512556,0.365473,0.492174,0.482795
2166,0.257907,0.085933,0.478954,0.119287,0.211104,0.468886,0.015134,0.476613,0.305984,0.371103,0.343623,0.177049,0.218602,0.027193,0.221363,0.368722,0.350535,0.159499,0.241432,0.390529,0.515648,0.005096,0.512444,0.365271,0.493625,0.483647
2167,0.257155,0.085911,0.478696,0.125019,0.216693,0.468864,0.015131,0.480589,0.303908,0.372102,0.343473,0.176946,0.218416,0.027197,0.222221,0.369107,0.351390,0.160169,0.241725,0.391159,0.515025,0.005087,0.512307,0.365060,0.495102,0.484546
2168,0.256416,0.085895,0.478426,0.129834,0.221254,0.469815,0.015127,0.483593,0.301817,0.373129,0.343322,0.176841,0.218221,0.027203,0.223072,0.369494,0.352255,0.160819,0.242018,0.391785,0.514389,0.005095,0.512152,0.364850,0.496620,0.485422
2169,0.255708,0.085886,0.478146,0.133486,0.224567,0.471837,0.015122,0.485511,0.299750,0.374206,0.343181,0.176740,0.218024,0.027209,0.223912,0.369907,0.353143,0.161255,0.242310,0.392418,0.513755,0.005127,0.512019,0.364653,0.498161,0.486322
2170,0.255037,0.085877,0.477856,0.135912,0.226595,0.474878,0.015118,0.486352,0.297728,0.375321,0.343043,0.176642,0.217823,0.027216,0.224737,0.370342,0.354039,0.161516,0.242598,0.393066,0.513121,0.005175,0.511911,0.364474,0.499732,0.487221
2171,0.254401,0.085860,0.477556,0.137164,0.227415,0.478801,0.015118,0.486202,0.295758,0.376444,0.342892,0.176542,0.217609,0.027221,0.225544,0.370779,0.354917,0.161779,0.242881,0.393679,0.512478,0.005223,0.511788,0.364302,0.501295,0.488068
2172,0.253797,0.085828,0.477242,0.137294,0.227109,0.483462,0.015123,0.485153,0.293847,0.377543,0.342713,0.176434,0.217375,0.027224,0.226329,0.371201,0.355751,0.162204,0.243158,0.394244,0.511817,0.005255,0.511611,0.364125,0.502816,0.488858
2173,0.253219,0.085786,0.476914,0.136415,0.225814,0.488644,0.015132,0.483372,0.292013,0.378622,0.342505,0.176314,0.217120,0.027225,0.227091,0.371604,0.356541,0.162751,0.243428,0.394809,0.511132,0.005269,0.511408,0.363940,0.504317,0.489613
2174,0.252657,0.085745,0.476570,0.134671,0.223697,0.494107,0.015138,0.481072,0.290274,0.379703,0.342279,0.176183,0.216847,0.027223,0.227829,0.371998,0.357307,0.163260,0.243692,0.395373,0.510423,0.005270,0.511250,0.363760,0.505833,0.490334
2175,0.252100,0.085717,0.476209,0.132214,0.220937,0.499599,0.015135,0.478461,0.288649,0.380806,0.342045,0.176039,0.216557,0.027218,0.228542,0.372392,0.358066,0.163586,0.243952,0.395915,0.509688,0.005264,0.511114,0.363598,0.507370,0.491017
2176,0.251537,0.085702,0.475839,0.129298,0.217795,0.504874,0.015127,0.475760,0.287154,0.381919,0.341807,0.175887,0.216253,0.027213,0.229236,0.372782,0.358819,0.163752,0.244214,0.396447,0.508928,0.005253,0.510933,0.363459,0.508916,0.491717
2177,0.250955,0.085696,0.475472,0.126227,0.214578,0.509694,0.015119,0.473184,0.285803,0.383010,0.341566,0.175734,0.215936,0.027209,0.229920,0.373162,0.359559,0.163877,0.244486,0.396974,0.508143,0.005239,0.510720,0.363329,0.510478,0.492434
2178,0.250341,0.085692,0.475120,0.123305,0.211591,0.513828,0.015117,0.470950,0.284610,0.384052,0.341323,0.175587,0.215606,0.027207,0.230603,0.373526,0.360281,0.164071,0.244777,0.397482,0.507334,0.005225,0.510560,0.363192,0.512072,0.493094
2179,0.249684,0.085688,0.474777,0.120784,0.209061,0.517191,0.015119,0.469254,0.283605,0.385060,0.341073,0.175445,0.215263,0.027207,0.231278,0.373871,0.360982,0.164348,0.245078,0.397996,0.506495,0.005207,0.510424,0.363042,0.513668,0.493748
2180,0.248968,0.085679,0.474422,0.118890,0.207175,0.519774,0.015122,0.468276,0.282826,0.386072,0.340809,0.175301,0.214905,0.027208,0.231929,0.374195,0.361657,0.164664,0.245376,0.398535,0.505618,0.005181,0.510250,0.362875,0.515283,0.494333
2181,0.248182,0.085664,0.474039,0.117838,0.206109,0.521587,0.015121,0.468185,0.282306,0.387123,0.340522,0.175150,0.214527,0.027208,0.232541,0.374499,0.362305,0.164972,0.245656,0.399053,0.504695,0.005145,0.510064,0.362693,0.516929,0.494836
2182,0.247323,0.085642,0.473632,0.117774,0.205995,0.522788,0.015117,0.469042,0.282029,0.388214,0.340214,0.174990,0.214130,0.027205,0.233116,0.374786,0.362923,0.165229,0.245919,0.399542,0.503735,0.005105,0.509895,0.362495,0.518556,0.495319
2183,0.246392,0.085616,0.473221,0.118802,0.206938,0.523616,0.015113,0.470838,0.281949,0.389321,0.339891,0.174820,0.213717,0.027200,0.233662,0.375061,0.363505,0.165392,0.246172,0.400015,0.502755,0.005073,0.509756,0.362282,0.520181,0.495759
2184,0.245392,0.085587,0.472818,0.121009,0.209022,0.524321,0.015115,0.473559,0.282022,0.390421,0.339555,0.174643,0.213288,0.027191,0.234189,0.375331,0.364049,0.165429,0.246424,0.400463,0.501770,0.005062,0.509609,0.362052,0.521820,0.496163
2185,0.244327,0.085559,0.472428,0.124340,0.212166,0.525197,0.015121,0.477098,0.282233,0.391516,0.339216,0.174462,0.212850,0.027181,0.234706,0.375604,0.364568,0.165409,0.246680,0.400901,0.500780,0.005069,0.509462,0.361814,0.523491,0.496539
2186,0.243202,0.085533,0.472042,0.128645,0.216186,0.526562,0.015128,0.481286,0.282580,0.392618,0.338880,0.174285,0.212407,0.027171,0.235216,0.375890,0.365084,0.165464,0.246942,0.401339,0.499778,0.005081,0.509377,0.361585,0.525161,0.496910
2187,0.242021,0.085511,0.471654,0.133775,0.220898,0.528722,0.015133,0.485958,0.283061,0.393739,0.338555,0.174120,0.211965,0.027163,0.235725,0.376196,0.365618,0.165713,0.247214,0.401781,0.498754,0.005088,0.509368,0.361388,0.526791,0.497232
2188,0.240782,0.085493,0.471262,0.139504,0.226072,0.531821,0.015136,0.490882,0.283645,0.394865,0.338242,0.173964,0.211529,0.027159,0.236230,0.376515,0.366164,0.166134,0.247490,0.402209,0.497710,0.005088,0.509347,0.361224,0.528395,0.497544
2189,0.239477,0.085478,0.470866,0.145568,0.231463,0.535908,0.015139,0.495793,0.284286,0.395967,0.337942,0.173812,0.211103,0.027161,0.236728,0.376829,0.366704,0.166622,0.247763,0.402631,0.496656,0.005082,0.509298,0.361068,0.529948,0.497864
2190,0.238104,0.085464,0.470467,0.151700,0.236821,0.541007,0.015141,0.500430,0.284939,0.397017,0.337655,0.173657,0.210692,0.027169,0.237210,0.377122,0.367218,0.167083,0.248025,0.403054,0.495599,0.005074,0.509253,0.360895,0.531457,0.498134
2191,0.236669,0.085449,0.470060,0.157675,0.241961,0.546983,0.015143,0.504653,0.285591,0.398020,0.337377,0.173499,0.210297,0.027182,0.237673,0.377390,0.367699,0.167530,0.248275,0.403450,0.494538,0.005063,0.509238,0.360688,0.532970,0.498390
2192,0.235190,0.085433,0.469634,0.163285,0.246722,0.553599,0.015143,0.508377,0.286249,0.398996,0.337104,0.173342,0.209919,0.027195,0.238113,0.377633,0.368146,0.168034,0.248518,0.403842,0.493469,0.005047,0.509220,0.360455,0.534465,0.498646
2193,0.233684,0.085413,0.469184,0.168328,0.250950,0.560620,0.015140,0.511525,0.286916,0.399961,0.336831,0.173189,0.209559,0.027206,0.238525,0.377855,0.368557,0.168657,0.248755,0.404240,0.492389,0.005025,0.509202,0.360205,0.535926,0.498862
2194,0.232157,0.085390,0.468713,0.172717,0.254581,0.567852,0.015135,0.514096,0.287604,0.400921,0.336558,0.173037,0.209216,0.027213,0.238918,0.378062,0.368942,0.169360,0.248986,0.404629,0.491297,0.005002,0.509175,0.359947,0.537366,0.499049
2195,0.230615,0.085369,0.468235,0.176416,0.257590,0.575114,0.015130,0.516127,0.288323,0.401873,0.336287,0.172881,0.208892,0.027217,0.239306,0.378263,0.369317,0.170057,0.249210,0.405009,0.490197,0.004984,0.509168,0.359687,0.538762,0.499208
2196,0.229063,0.085350,0.467762,0.179391,0.259955,0.582218,0.015128,0.517652,0.289081,0.402812,0.336019,0.172716,0.208586,0.027218,0.239699,0.378466,0.369695,0.170669,0.249424,0.405385,0.489093,0.004978,0.509174,0.359433,0.540128,0.499333
2197,0.227506,0.085330,0.467296,0.181653,0.261707,0.589004,0.015128,0.518707,0.289873,0.403736,0.335760,0.172545,0.208302,0.027217,0.240100,0.378670,0.370078,0.171209,0.249632,0.405761,0.487985,0.004982,0.509196,0.359186,0.541494,0.499399
2198,0.225953,0.085306,0.466837,0.183233,0.262897,0.595310,0.015129,0.519321,0.290680,0.404644,0.335517,0.172375,0.208044,0.027213,0.240499,0.378866,0.370463,0.171732,0.249839,0.406129,0.486875,0.004990,0.509224,0.358937,0.542840,0.499439
2199,0.224407,0.085274,0.466384,0.184162,0.263576,0.600992,0.015130,0.519524,0.291487,0.405532,0.335297,0.172212,0.207816,0.027208,0.240890,0.379047,0.370844,0.172280,0.250048,0.406508,0.485765,0.004995,0.509286,0.358677,0.544185,0.499494
2200,0.222871,0.085239,0.465932,0.184506,0.263818,0.606017,0.015132,0.519363,0.292308,0.406388,0.335097,0.172058,0.207622,0.027202,0.241264,0.379216,0.371220,0.172800,0.250259,0.406854,0.484657,0.004999,0.509345,0.358403,0.545542,0.499529
2201,0.221338,0.085210,0.465473,0.184346,0.263703,0.610405,0.015139,0.518892,0.293176,0.407194,0.334911,0.171911,0.207461,0.027197,0.241613,0.379379,0.371590,0.173199,0.250463,0.407178,0.483556,0.005006,0.509378,0.358120,0.546844,0.499543
2202,0.219805,0.085195,0.465000,0.183753,0.263302,0.614178,0.015150,0.518161,0.294120,0.407934,0.334735,0.171771,0.207337,0.027195,0.241929,0.379544,0.371955,0.173404,0.250658,0.407470,0.482469,0.005017,0.509399,0.357834,0.548126,0.499548
2203,0.218271,0.085187,0.464515,0.182757,0.262628,0.617370,0.015164,0.517178,0.295144,0.408606,0.334568,0.171639,0.207255,0.027196,0.242217,0.379716,0.372301,0.173486,0.250843,0.407741,0.481439,0.005037,0.509416,0.357549,0.549330,0.499539
2204,0.216736,0.085176,0.464020,0.181365,0.261666,0.620027,0.015178,0.515922,0.296240,0.409224,0.334419,0.171521,0.207221,0.027198,0.242491,0.379896,0.372612,0.173569,0.251019,0.407992,0.480520,0.005066,0.509423,0.357264,0.550482,0.499511
2205,0.215204,0.085154,0.463521,0.179587,0.260404,0.622196,0.015186,0.514379,0.297397,0.409798,0.334293,0.171422,0.207243,0.027199,0.242762,0.380088,0.372871,0.173768,0.251190,0.408243,0.479762,0.005104,0.509447,0.356980,0.551580,0.499467
2206,0.213674,0.085121,0.463012,0.177436,0.258840,0.623951,0.015190,0.512565,0.298623,0.410348,0.334197,0.171336,0.207327,0.027200,0.243028,0.380291,0.373087,0.174105,0.251351,0.408491,0.479178,0.005142,0.509485,0.356693,0.552646,0.499468
2207,0.212143,0.085084,0.462480,0.174924,0.256975,0.625380,0.015191,0.510514,0.299933,0.410899,0.334133,0.171254,0.207480,0.027198,0.243275,0.380508,0.373281,0.174569,0.251496,0.408704,0.478766,0.005168,0.509512,0.356399,0.553643,0.499357
2208,0.210608,0.085048,0.461915,0.172056,0.254802,0.626556,0.015190,0.508255,0.301339,0.411472,0.334107,0.171164,0.207707,0.027193,0.243489,0.380735,0.373470,0.175133,0.251618,0.408889,0.478524,0.005171,0.509547,0.356091,0.554579,0.499197
2209,0.209064,0.085014,0.461310,0.168797,0.252278,0.627500,0.015187,0.505732,0.302826,0.412049,0.334113,0.171071,0.207998,0.027186,0.243660,0.380960,0.373646,0.175669,0.251715,0.409036,0.478448,0.005157,0.509574,0.355771,0.555465,0.498962
2210,0.207502,0.084983,0.460666,0.165099,0.249347,0.628212,0.015183,0.502842,0.304359,0.412592,0.334144,0.170986,0.208337,0.027180,0.243779,0.381165,0.373785,0.176017,0.251785,0.409135,0.478534,0.005138,0.509548,0.355452,0.556264,0.498635
2211,0.205912,0.084957,0.459981,0.160924,0.245957,0.628702,0.015177,0.499488,0.305906,0.413065,0.334191,0.170921,0.208711,0.027176,0.243837,0.381331,0.373863,0.176050,0.251826,0.409199,0.478776,0.005125,0.509491,0.355147,0.556987,0.498226
2212,0.204290,0.084932,0.459259,0.156279,0.242081,0.629029,0.015170,0.495637,0.307453,0.413460,0.334251,0.170874,0.209115,0.027175,0.243835,0.381458,0.373872,0.175830,0.251841,0.409203,0.479147,0.005119,0.509499,0.354858,0.557636,0.497744
2213,0.202628,0.084907,0.458507,0.151196,0.237708,0.629262,0.015164,0.491299,0.308994,0.413789,0.334322,0.170840,0.209547,0.027177,0.243780,0.381551,0.373813,0.175478,0.251832,0.409155,0.479612,0.005119,0.509513,0.354564,0.558193,0.497160
2214,0.200922,0.084879,0.457731,0.145696,0.232821,0.629474,0.015158,0.486479,0.310526,0.414062,0.334401,0.170811,0.210004,0.027180,0.243678,0.381618,0.373686,0.175099,0.251801,0.409074,0.480140,0.005124,0.509469,0.354243,0.558713,0.496476
2215,0.199174,0.084850,0.456936,0.139803,0.227423,0.629723,0.015152,0.481200,0.312050,0.414296,0.334483,0.170778,0.210477,0.027184,0.243526,0.381664,0.373499,0.174737,0.251747,0.408934,0.480712,0.005131,0.509395,0.353889,0.559155,0.495688
2216,0.197393,0.084824,0.456127,0.133546,0.221524,0.630063,0.015144,0.475495,0.313570,0.414503,0.334559,0.170734,0.210954,0.027184,0.243314,0.381689,0.373261,0.174413,0.251669,0.408755,0.481311,0.005135,0.509311,0.353522,0.559576,0.494798
2217,0.195583,0.084802,0.455307,0.126951,0.215132,0.630544,0.015132,0.469391,0.315089,0.414700,0.334622,0.170668,0.211426,0.027180,0.243035,0.381692,0.372978,0.174140,0.251564,0.408542,0.481922,0.005135,0.509231,0.353165,0.559991,0.493831
2218,0.193743,0.084779,0.454475,0.120091,0.208290,0.631198,0.015119,0.462945,0.316590,0.414903,0.334673,0.170590,0.211889,0.027175,0.242687,0.381670,0.372646,0.173895,0.251433,0.408273,0.482528,0.005131,0.509212,0.352830,0.560364,0.492804
2219,0.191869,0.084750,0.453624,0.113043,0.201047,0.632050,0.015108,0.456225,0.318042,0.415133,0.334721,0.170511,0.212338,0.027173,0.242276,0.381617,0.372255,0.173642,0.251275,0.407961,0.483114,0.005124,0.509228,0.352506,0.560718,0.491652
2220,0.189954,0.084710,0.452749,0.105895,0.193466,0.633120,0.015103,0.449296,0.319416,0.415402,0.334772,0.170447,0.212768,0.027180,0.241806,0.381527,0.371795,0.173363,0.251089,0.407598,0.483666,0.005117,0.509232,0.352179,0.561015,0.490398
2221,0.188005,0.084664,0.451854,0.098756,0.185677,0.634410,0.015100,0.442239,0.320687,0.415690,0.334823,0.170394,0.213169,0.027190,0.241277,0.381398,0.371271,0.173102,0.250869,0.407165,0.484181,0.005113,0.509215,0.351845,0.561290,0.489090
2222,0.186032,0.084620,0.450949,0.091743,0.177820,0.635922,0.015097,0.435136,0.321836,0.415957,0.334863,0.170342,0.213524,0.027196,0.240687,0.381234,0.370698,0.172920,0.250609,0.406677,0.484660,0.005118,0.509194,0.351509,0.561536,0.487635
2223,0.184048,0.084584,0.450041,0.084971,0.170036,0.637636,0.015091,0.428076,0.322841,0.416162,0.334883,0.170281,0.213827,0.027195,0.240035,0.381036,0.370089,0.172850,0.250303,0.406114,0.485105,0.005133,0.509175,0.351178,0.561758,0.486090
2224,0.182061,0.084553,0.449131,0.078531,0.162428,0.639470,0.015085,0.421131,0.323702,0.416295,0.334888,0.170209,0.214090,0.027188,0.239313,0.380807,0.369433,0.172816,0.249952,0.405470,0.485522,0.005149,0.509167,0.350853,0.561988,0.484489
2225,0.180076,0.084527,0.448214,0.072508,0.155096,0.641331,0.015080,0.414368,0.324429,0.416368,0.334895,0.170137,0.214332,0.027180,0.238513,0.380550,0.368708,0.172721,0.249561,0.404753,0.485923,0.005155,0.509174,0.350526,0.562186,0.482721
2226,0.178105,0.084502,0.447287,0.066976,0.148124,0.643136,0.015080,0.407855,0.325031,0.416387,0.334916,0.170068,0.214568,0.027173,0.237630,0.380266,0.367893,0.172491,0.249133,0.403953,0.486312,0.005144,0.509183,0.350187,0.562398,0.480819
2227,0.176161,0.084478,0.446348,0.061925,0.141510,0.644857,0.015081,0.401570,0.325525,0.416371,0.334947,0.170010,0.214794,0.027168,0.236665,0.379953,0.366984,0.172147,0.248663,0.403078,0.486679,0.005124,0.509201,0.349834,0.562587,0.478843
2228,0.174266,0.084452,0.445398,0.057336,0.135243,0.646477,0.015079,0.395455,0.325925,0.416338,0.334976,0.169963,0.215002,0.027165,0.235627,0.379609,0.365986,0.171727,0.248147,0.402122,0.487011,0.005104,0.509269,0.349474,0.562716,0.476758
2229,0.172441,0.084423,0.444441,0.053182,0.129301,0.647979,0.015071,0.389445,0.326247,0.416307,0.334989,0.169932,0.215187,0.027164,0.234525,0.379229,0.364907,0.171260,0.247582,0.401087,0.487298,0.005095,0.509340,0.349113,0.562823,0.474519
2230,0.170692,0.084393,0.443471,0.049416,0.123639,0.649348,0.015059,0.383457,0.326468,0.416234,0.334984,0.169908,0.215338,0.027166,0.233359,0.378815,0.363759,0.170720,0.246965,0.399968,0.487545,0.005107,0.509370,0.348756,0.562828,0.472250
2231,0.169017,0.084362,0.442483,0.045987,0.118207,0.650570,0.015043,0.377398,0.326542,0.416045,0.334963,0.169878,0.215445,0.027174,0.232125,0.378369,0.362554,0.170077,0.246296,0.398782,0.487760,0.005148,0.509393,0.348394,0.562759,0.469899
2232,0.167415,0.084330,0.441471,0.042841,0.112951,0.651633,0.015026,0.371184,0.326432,0.415673,0.334930,0.169831,0.215506,0.027188,0.230818,0.377894,0.361305,0.169334,0.245574,0.397498,0.487950,0.005220,0.509413,0.348018,0.562620,0.467479
2233,0.165883,0.084295,0.440433,0.039915,0.107809,0.652535,0.015014,0.364800,0.326155,0.415131,0.334889,0.169768,0.215537,0.027199,0.229452,0.377384,0.360012,0.168604,0.244799,0.396173,0.488116,0.005292,0.509419,0.347630,0.562445,0.464949
2234,0.164425,0.084256,0.439373,0.037148,0.102716,0.653275,0.015010,0.358277,0.325767,0.414484,0.334851,0.169699,0.215559,0.027200,0.228045,0.376835,0.358671,0.168023,0.243974,0.394800,0.488259,0.005329,0.509400,0.347239,0.562112,0.462435
2235,0.163036,0.084211,0.438292,0.034484,0.097621,0.653851,0.015018,0.351646,0.325317,0.413788,0.334823,0.169634,0.215585,0.027186,0.226616,0.376238,0.357273,0.167653,0.243099,0.393334,0.488380,0.005314,0.509407,0.346859,0.561753,0.459813
2236,0.161700,0.084165,0.437194,0.031901,0.092520,0.654256,0.015031,0.344980,0.324805,0.413050,0.334799,0.169575,0.215613,0.027166,0.225170,0.375600,0.355822,0.167372,0.242177,0.391811,0.488479,0.005276,0.509448,0.346496,0.561133,0.457314
2237,0.160387,0.084126,0.436083,0.029374,0.087408,0.654483,0.015041,0.338360,0.324200,0.412241,0.334767,0.169519,0.215635,0.027151,0.223700,0.374931,0.354317,0.167022,0.241211,0.390242,0.488559,0.005251,0.509446,0.346141,0.560355,0.454851
2238,0.159070,0.084096,0.434958,0.026898,0.082307,0.654516,0.015041,0.331876,0.323477,0.411333,0.334713,0.169464,0.215643,0.027146,0.222204,0.374244,0.352762,0.166508,0.240204,0.388596,0.488622,0.005260,0.509422,0.345784,0.559355,0.452410
2239,0.157732,0.084070,0.433807,0.024501,0.077288,0.654325,0.015035,0.325643,0.322635,0.410305,0.334640,0.169409,0.215631,0.027147,0.220685,0.373544,0.351168,0.165890,0.239160,0.386936,0.488678,0.005282,0.509401,0.345422,0.558158,0.450017
2240,0.156362,0.084044,0.432605,0.022216,0.072430,0.653872,0.015028,0.319785,0.321690,0.409136,0.334554,0.169350,0.215590,0.027146,0.219152,0.372833,0.349545,0.165255,0.238081,0.385258,0.488735,0.005286,0.509374,0.345051,0.556732,0.447663
2241,0.154951,0.084015,0.431331,0.020070,0.067802,0.653140,0.015023,0.314421,0.320658,0.407810,0.334464,0.169288,0.215517,0.027140,0.217613,0.372117,0.347905,0.164686,0.236971,0.383547,0.488801,0.005258,0.509372,0.344673,0.555105,0.445309
2242,0.153492,0.083982,0.429982,0.018071,0.063446,0.652150,0.015022,0.309586,0.319540,0.406313,0.334377,0.169226,0.215422,0.027130,0.216072,0.371389,0.346253,0.164261,0.235836,0.381834,0.488872,0.005218,0.509395,0.344290,0.553231,0.443031
2243,0.151979,0.083948,0.428572,0.016225,0.059400,0.650928,0.015024,0.305266,0.318331,0.404640,0.334303,0.169172,0.215315,0.027120,0.214533,0.370638,0.344590,0.164053,0.234683,0.380078,0.488945,0.005191,0.509424,0.343910,0.551140,0.440852
2244,0.150407,0.083913,0.427109,0.014539,0.055696,0.649514,0.015031,0.301446,0.317025,0.402783,0.334247,0.169133,0.215204,0.027110,0.212997,0.369857,0.342916,0.164069,0.233517,0.378312,0.489016,0.005192,0.509445,0.343542,0.548777,0.438657
2245,0.148782,0.083876,0.425597,0.013020,0.052340,0.647981,0.015038,0.298103,0.315622,0.400750,0.334205,0.169109,0.215086,0.027102,0.211463,0.369049,0.341231,0.164155,0.232342,0.376573,0.489087,0.005220,0.509467,0.343189,0.546152,0.436489
2246,0.147118,0.083836,0.424035,0.011678,0.049341,0.646405,0.015042,0.295218,0.314126,0.398555,0.334167,0.169093,0.214960,0.027093,0.209930,0.368224,0.339537,0.164137,0.231162,0.374826,0.489157,0.005269,0.509489,0.342852,0.543293,0.434363
