gml_id,fonte,comune_istat,area_m2,n_px,strip,sr_coastalblue,sr_blue,sr_greeni,sr_green,sr_yellow,sr_red,sr_rededge,sr_nir,ndvi
Mappatura_2020.6686,Mappatura_2020,03015098,133.1,14,20260512_101812_73_2553_3B,0.15660000000000002,0.19445,0.22005000000000002,0.22365000000000002,0.20885,0.2253,0.21530000000000002,0.26965,0.0896
Mappatura_2020.6687,Mappatura_2020,03015098,997.6,111,20260512_101812_73_2553_3B,0.2117,0.2545,0.2872,0.2797,0.276,0.2899,0.2831,0.3378,0.0763
Mappatura_2020.6688,Mappatura_2020,03015098,583.6,65,20260512_101812_73_2553_3B,0.11750000000000001,0.14450000000000002,0.18100000000000002,0.19160000000000002,0.20950000000000002,0.22290000000000001,0.23600000000000002,0.2767,0.1077
Mappatura_2020.6690,Mappatura_2020,03015098,630.6,70,20260512_101812_73_2553_3B,0.10400000000000001,0.12300000000000001,0.15125,0.15385000000000001,0.15265,0.1587,0.1756,0.2726,0.2641
Mappatura_2020.6691,Mappatura_2020,03015098,500.5,57,20260512_101812_73_2553_3B,0.1714,0.19720000000000001,0.2281,0.22690000000000002,0.2323,0.2366,0.2461,0.2901,0.1016
Mappatura_2020.6693,Mappatura_2020,03015098,158.2,17,20260512_101812_73_2553_3B,0.18030000000000002,0.2225,0.252,0.2561,0.2421,0.2607,0.24810000000000001,0.2781,0.0323
Mappatura_2020.6694,Mappatura_2020,03015098,49.4,5,20260512_101812_73_2553_3B,0.06520000000000001,0.08600000000000001,0.1066,0.1087,0.1018,0.10930000000000001,0.12990000000000002,0.265,0.416
Mappatura_2020.6695,Mappatura_2020,03015098,692.8,77,20260512_101812_73_2553_3B,0.1197,0.1371,0.1637,0.16720000000000002,0.19090000000000001,0.1991,0.2212,0.2782,0.1657
Mappatura_2020.6696,Mappatura_2020,03015098,114.3,13,20260512_101812_73_2553_3B,0.168,0.2084,0.24480000000000002,0.24450000000000002,0.2388,0.2534,0.24500000000000002,0.2676,0.0273
Mappatura_2020.6698,Mappatura_2020,03015098,210.8,24,20260512_101812_73_2553_3B,0.1643,0.2199,0.2419,0.24100000000000002,0.22260000000000002,0.253,0.2277,0.24535,-0.0154
Mappatura_2020.6701,Mappatura_2020,03015098,165.4,19,20260512_101812_73_2553_3B,0.2068,0.2525,0.2877,0.2858,0.2786,0.2964,0.2812,0.3191,0.0369
Mappatura_2020.6703,Mappatura_2020,03015098,159.6,19,20260512_101812_73_2553_3B,0.1864,0.2346,0.26890000000000003,0.2687,0.2702,0.2854,0.279,0.31010000000000004,0.0415
Mappatura_2020.6704,Mappatura_2020,03015098,1199.1,132,20260512_101812_73_2553_3B,0.20900000000000002,0.24760000000000001,0.2823,0.28495000000000004,0.2806,0.28935,0.2844,0.30720000000000003,0.0299
Mappatura_2020.6705,Mappatura_2020,03015098,52.3,6,20260512_101812_73_2553_3B,0.05895,0.0665,0.07805000000000001,0.08030000000000001,0.0898,0.09045,0.09895000000000001,0.1207,0.1433
Mappatura_2020.6706,Mappatura_2020,03015098,111.3,12,20260512_101812_73_2553_3B,0.20575000000000002,0.25755,0.2882,0.2861,0.26630000000000004,0.2873,0.2631,0.2711,-0.029
Mappatura_2020.6707,Mappatura_2020,03015098,190.5,21,20260512_101812_73_2553_3B,0.1312,0.15380000000000002,0.1869,0.19190000000000002,0.1892,0.1985,0.2056,0.2506,0.116
Mappatura_2020.6709,Mappatura_2020,03015098,603.2,66,20260512_101812_73_2553_3B,0.19735,0.23885,0.27145,0.27205,0.27375,0.2897,0.28905000000000003,0.3386,0.0778
Mappatura_2020.6710,Mappatura_2020,03015098,434.2,49,20260512_101812_73_2553_3B,0.1752,0.2089,0.2403,0.24150000000000002,0.2369,0.24810000000000001,0.2461,0.272,0.046
Mappatura_2020.6711,Mappatura_2020,03108023,48.8,6,20260512_101812_73_2553_3B,0.07385,0.0777,0.09580000000000001,0.1009,0.11715,0.1124,0.1345,0.1927,0.2632
Mappatura_2020.6712,Mappatura_2020,03108023,185.6,21,20260512_101812_73_2553_3B,0.10110000000000001,0.1192,0.1441,0.1476,0.1506,0.15960000000000002,0.16770000000000002,0.2351,0.1913
Mappatura_2020.6714,Mappatura_2020,03108023,54.2,8,20260512_101812_73_2553_3B,0.07045,0.09065000000000001,0.10400000000000001,0.1052,0.11155000000000001,0.11175,0.13395,0.28955000000000003,0.4431
Mappatura_2020.6716,Mappatura_2020,03108023,140.2,14,20260512_101812_73_2553_3B,0.06615,0.08345000000000001,0.10200000000000001,0.10365,0.10305,0.1115,0.13065000000000002,0.26605,0.4093
Mappatura_2020.6719,Mappatura_2020,03108023,51.2,7,20260512_101812_73_2553_3B,0.16790000000000002,0.2109,0.255,0.2489,0.226,0.24350000000000002,0.223,0.2776,0.0654
Mappatura_2020.6722,Mappatura_2020,03108023,120.6,13,20260512_101812_73_2553_3B,0.07680000000000001,0.0971,0.1211,0.12090000000000001,0.1199,0.1296,0.149,0.2484,0.3143
Mappatura_2020.6723,Mappatura_2020,03108023,58.7,5,20260512_101812_73_2553_3B,0.0438,0.0499,0.0708,0.076,0.0775,0.0771,0.1042,0.1899,0.4225
Mappatura_2020.6725,Mappatura_2020,03108023,283.8,32,20260512_101812_73_2553_3B,0.16870000000000002,0.21075000000000002,0.24025000000000002,0.24455000000000002,0.23900000000000002,0.25375000000000003,0.24395,0.28065,0.0503
Mappatura_2020.6727,Mappatura_2020,03108023,71.7,8,20260512_101812_73_2553_3B,0.06765,0.08360000000000001,0.10085000000000001,0.10310000000000001,0.10755,0.1135,0.12985,0.20705,0.2918
Mappatura_2020.6728,Mappatura_2020,03108023,600.6,68,20260512_101812_73_2553_3B,0.07925,0.09285,0.1124,0.116,0.12535000000000002,0.12725,0.14365,0.22510000000000002,0.2777
Mappatura_2020.6729,Mappatura_2020,03108023,159.3,18,20260512_101812_73_2553_3B,0.07295,0.09155,0.11345000000000001,0.1173,0.11755,0.12015,0.1419,0.2301,0.3139
Mappatura_2020.6732,Mappatura_2020,03108023,601.3,67,20260512_101812_73_2553_3B,0.1976,0.22540000000000002,0.2625,0.2615,0.2696,0.2713,0.2782,0.30560000000000004,0.0595
Mappatura_2020.6736,Mappatura_2020,03108023,2013.4,223,20260512_101812_73_2553_3B,0.10890000000000001,0.12840000000000001,0.15080000000000002,0.15990000000000001,0.1738,0.1789,0.19390000000000002,0.25570000000000004,0.1767
Mappatura_2020.6738,Mappatura_2020,03108023,39.3,5,20260512_101812_73_2553_3B,0.0558,0.0711,0.098,0.10500000000000001,0.10550000000000001,0.1058,0.1447,0.3032,0.4826
Mappatura_2020.6744,Mappatura_2020,03108023,107.7,13,20260512_101812_73_2553_3B,0.196,0.2514,0.2748,0.2687,0.24380000000000002,0.2665,0.2378,0.24910000000000002,-0.0337
Mappatura_2020.6750,Mappatura_2020,03108023,119.7,14,20260512_101812_73_2553_3B,0.057800000000000004,0.07555,0.0862,0.0903,0.0881,0.10025,0.10450000000000001,0.1689,0.2551
Mappatura_2020.6752,Mappatura_2020,03108023,1126.9,126,20260512_101812_73_2553_3B,0.24150000000000002,0.28205,0.31010000000000004,0.30805,0.31375000000000003,0.33655,0.3345,0.37355,0.0521
Mappatura_2020.6754,Mappatura_2020,03108023,76.2,10,20260512_101812_73_2553_3B,0.08715,0.10600000000000001,0.13105,0.13595000000000002,0.14235,0.15755,0.1726,0.23770000000000002,0.2028
Mappatura_2020.6756,Mappatura_2020,03108023,163.5,17,20260512_101812_73_2553_3B,0.055900000000000005,0.0555,0.07100000000000001,0.0795,0.1143,0.1216,0.1484,0.215,0.2775
Mappatura_2020.6758,Mappatura_2020,03108023,379.7,43,20260512_101812_73_2553_3B,0.222,0.2595,0.3034,0.3047,0.2934,0.3014,0.3005,0.3554,0.0822
Mappatura_2020.6759,Mappatura_2020,03108023,1163.5,127,20260512_101812_73_2553_3B,0.2079,0.2526,0.2869,0.29350000000000004,0.2801,0.29610000000000003,0.28400000000000003,0.2922,-0.0066
Mappatura_2020.6760,Mappatura_2020,03108023,143.4,15,20260512_101812_73_2553_3B,0.0631,0.0772,0.08940000000000001,0.0942,0.09860000000000001,0.111,0.11960000000000001,0.1895,0.2612
Mappatura_2020.6761,Mappatura_2020,03108023,160.3,17,20260512_101812_73_2553_3B,0.058100000000000006,0.0732,0.0902,0.09480000000000001,0.0971,0.1004,0.124,0.23520000000000002,0.4017
Mappatura_2020.6762,Mappatura_2020,03108023,357.0,39,20260512_101812_73_2553_3B,0.1071,0.1296,0.1531,0.15610000000000002,0.164,0.17170000000000002,0.18280000000000002,0.25980000000000003,0.2042
Mappatura_2020.6764,Mappatura_2020,03108023,180.5,20,20260512_101812_73_2553_3B,0.06165,0.0806,0.0993,0.10295,0.0995,0.1072,0.12715,0.2503,0.4003
Mappatura_2020.6765,Mappatura_2020,03108023,65.6,6,20260512_101812_73_2553_3B,0.10135000000000001,0.1144,0.13005,0.1365,0.14405,0.14205,0.16515000000000002,0.2419,0.2601
Mappatura_2020.6766,Mappatura_2020,03108023,78.5,9,20260512_101812_73_2553_3B,0.0538,0.0673,0.0824,0.0845,0.0926,0.0947,0.117,0.20120000000000002,0.3599
Mappatura_2020.6768,Mappatura_2020,03108023,414.4,47,20260512_101812_73_2553_3B,0.1422,0.16540000000000002,0.1779,0.1756,0.18030000000000002,0.20470000000000002,0.21960000000000002,0.2917,0.1753
Mappatura_2020.6769,Mappatura_2020,03108023,111.4,15,20260512_101812_73_2553_3B,0.1595,0.201,0.22990000000000002,0.2301,0.2199,0.2373,0.2187,0.2439,0.0137
Mappatura_2020.6770,Mappatura_2020,03108023,1885.9,210,20260512_101812_73_2553_3B,0.1321,0.14985,0.1716,0.1758,0.18375,0.19115000000000001,0.19935,0.26880000000000004,0.1688
Mappatura_2020.6772,Mappatura_2020,03108023,482.0,53,20260512_101812_73_2553_3B,0.0794,0.0814,0.0995,0.10700000000000001,0.12050000000000001,0.11130000000000001,0.1439,0.22310000000000002,0.3343
Mappatura_2020.6774,Mappatura_2020,03108023,309.4,33,20260512_101812_73_2553_3B,0.0863,0.0961,0.1165,0.1227,0.1301,0.1316,0.1509,0.23970000000000002,0.2911
Mappatura_2020.6775,Mappatura_2020,03108023,73.7,9,20260512_101812_73_2553_3B,0.053500000000000006,0.0699,0.08750000000000001,0.0911,0.0917,0.1014,0.12040000000000001,0.25730000000000003,0.4346
Mappatura_2020.6776,Mappatura_2020,03108023,1909.7,211,20260512_101812_73_2553_3B,0.22490000000000002,0.2665,0.30460000000000004,0.30860000000000004,0.32030000000000003,0.3264,0.3275,0.35150000000000003,0.037
Mappatura_2020.6777,Mappatura_2020,03108023,151.6,14,20260512_101812_73_2553_3B,0.08235,0.09725,0.11485000000000001,0.11785000000000001,0.13105,0.1363,0.15195,0.2008,0.1913
Mappatura_2020.6778,Mappatura_2020,03108023,79.7,8,20260512_101812_73_2553_3B,0.06935000000000001,0.06975,0.08420000000000001,0.0882,0.10350000000000001,0.0993,0.1231,0.19335000000000002,0.3214
Mappatura_2020.6780,Mappatura_2020,03108023,102.7,12,20260512_101812_73_2553_3B,0.1701,0.2107,0.23945000000000002,0.23415000000000002,0.22375,0.25570000000000004,0.2311,0.27135000000000004,0.0297
Mappatura_2020.6783,Mappatura_2020,03108023,248.4,28,20260512_101812_73_2553_3B,0.18605000000000002,0.23420000000000002,0.26195,0.2647,0.24515,0.27075,0.26215,0.29525,0.0433
Mappatura_2020.6785,Mappatura_2020,03108023,78.3,9,20260512_101812_73_2553_3B,0.0473,0.0601,0.07880000000000001,0.0888,0.1183,0.13040000000000002,0.1547,0.24680000000000002,0.3086
Mappatura_2020.6786,Mappatura_2020,03108023,552.6,64,20260512_101812_73_2553_3B,0.08950000000000001,0.10690000000000001,0.12810000000000002,0.1346,0.15375,0.15905,0.1748,0.26005,0.241
Mappatura_2020.6787,Mappatura_2020,03108023,1840.6,206,20260512_101812_73_2553_3B,0.08585000000000001,0.09960000000000001,0.11685000000000001,0.1187,0.1252,0.12945,0.1426,0.24020000000000002,0.2996
Mappatura_2020.6789,Mappatura_2020,03108023,58.6,7,20260512_101812_73_2553_3B,0.0738,0.0891,0.11280000000000001,0.1189,0.1222,0.13140000000000002,0.1509,0.2485,0.3082
Mappatura_2020.6790,Mappatura_2020,03108023,146.9,15,20260512_101812_73_2553_3B,0.06770000000000001,0.082,0.1029,0.1044,0.1139,0.12200000000000001,0.1353,0.2152,0.2764
Mappatura_2020.6792,Mappatura_2020,03108023,272.6,29,20260512_101812_73_2553_3B,0.1625,0.21610000000000001,0.2432,0.2371,0.22690000000000002,0.2556,0.2411,0.2828,0.0505
Mappatura_2020.6795,Mappatura_2020,03108023,429.3,49,20260512_101812_73_2553_3B,0.07200000000000001,0.0849,0.1053,0.1134,0.12140000000000001,0.1255,0.1486,0.23340000000000002,0.3006
Mappatura_2020.6797,Mappatura_2020,03108023,271.6,30,20260512_101812_73_2553_3B,0.12325000000000001,0.14155,0.16735,0.1759,0.18615,0.19475,0.20625000000000002,0.2606,0.1446
Mappatura_2020.6798,Mappatura_2020,03108023,473.0,55,20260512_101812_73_2553_3B,0.0811,0.0974,0.1174,0.1168,0.1231,0.1293,0.1482,0.24750000000000003,0.3137
Mappatura_2020.6799,Mappatura_2020,03108023,55.2,6,20260512_101812_73_2553_3B,0.060450000000000004,0.0721,0.0907,0.09050000000000001,0.10235000000000001,0.10495,0.12665,0.21255000000000002,0.3389
Mappatura_2020.6800,Mappatura_2020,03108023,565.0,58,20260512_101812_73_2553_3B,0.0949,0.11905,0.14165,0.14865,0.1583,0.1696,0.1777,0.24205000000000002,0.176
Mappatura_2020.6805,Mappatura_2020,03108023,348.2,39,20260512_101812_73_2553_3B,0.0733,0.0852,0.1028,0.1053,0.1096,0.11380000000000001,0.12810000000000002,0.2218,0.3218
Mappatura_2020.6806,Mappatura_2020,03108023,533.9,59,20260512_101812_73_2553_3B,0.1187,0.1476,0.17250000000000001,0.1774,0.186,0.1991,0.2051,0.2617,0.1359
Mappatura_2020.6807,Mappatura_2020,03108023,58.8,7,20260512_101812_73_2553_3B,0.06810000000000001,0.0864,0.1047,0.1062,0.112,0.1125,0.1376,0.21610000000000001,0.3153
Mappatura_2020.6808,Mappatura_2020,03108023,290.4,32,20260512_101812_73_2553_3B,0.10485,0.1136,0.13255,0.1332,0.14505,0.15095,0.16620000000000001,0.22245,0.1915
Mappatura_2020.6809,Mappatura_2020,03108023,66.2,7,20260512_101812_73_2553_3B,0.0609,0.0659,0.0777,0.081,0.0946,0.0881,0.10590000000000001,0.1337,0.2056
Mappatura_2020.6810,Mappatura_2020,03108023,677.9,76,20260512_101812_73_2553_3B,0.1258,0.1414,0.16740000000000002,0.17395000000000002,0.18430000000000002,0.19085000000000002,0.20565,0.2783,0.1864
Mappatura_2020.6815,Mappatura_2020,03108023,74.3,7,20260512_101812_73_2553_3B,0.0613,0.083,0.10160000000000001,0.1052,0.1019,0.11030000000000001,0.1355,0.27590000000000003,0.4288
Mappatura_2020.6817,Mappatura_2020,03108023,194.5,23,20260512_101812_73_2553_3B,0.1789,0.2232,0.2544,0.2519,0.2389,0.26230000000000003,0.2575,0.30510000000000004,0.0754
Mappatura_2020.6819,Mappatura_2020,03108023,300.4,33,20260512_101812_73_2553_3B,0.052000000000000005,0.0665,0.08120000000000001,0.08220000000000001,0.0849,0.0882,0.1081,0.2127,0.4138
Mappatura_2020.6820,Mappatura_2020,03108023,87.4,10,20260512_101812_73_2553_3B,0.06835000000000001,0.083,0.09945000000000001,0.1041,0.11035,0.11625,0.13095,0.20815,0.2833
Mappatura_2020.6821,Mappatura_2020,03108023,54.4,7,20260512_101812_73_2553_3B,0.0597,0.0644,0.0887,0.10200000000000001,0.1355,0.1521,0.1597,0.22540000000000002,0.1942
Mappatura_2020.6822,Mappatura_2020,03108023,237.5,27,20260512_101812_73_2553_3B,0.08560000000000001,0.1073,0.1305,0.1363,0.1383,0.1504,0.1613,0.23950000000000002,0.2285
Mappatura_2020.6824,Mappatura_2020,03108023,236.5,26,20260512_101812_73_2553_3B,0.08610000000000001,0.09955,0.1179,0.11915,0.12405000000000001,0.12935,0.14635,0.22695,0.2739
Mappatura_2020.6825,Mappatura_2020,03108023,353.6,40,20260512_101812_73_2553_3B,0.10890000000000001,0.12610000000000002,0.15015,0.1549,0.16140000000000002,0.1683,0.18045,0.2561,0.2069
Mappatura_2020.6835,Mappatura_2020,03108023,219.9,25,20260512_101812_73_2553_3B,0.0818,0.1017,0.12040000000000001,0.1291,0.149,0.1544,0.1711,0.22690000000000002,0.1901
Mappatura_2020.6837,Mappatura_2020,03108023,542.4,60,20260512_101812_73_2553_3B,0.1751,0.1902,0.22245,0.22725,0.23475000000000001,0.24335,0.24895,0.28795000000000004,0.0839
Mappatura_2020.6840,Mappatura_2020,03108023,57.3,7,20260512_101812_73_2553_3B,0.0608,0.08120000000000001,0.0947,0.09090000000000001,0.0878,0.0936,0.11270000000000001,0.19720000000000001,0.3563
Mappatura_2020.6841,Mappatura_2020,03108023,76.2,8,20260512_101812_73_2553_3B,0.08675000000000001,0.113,0.12955,0.1343,0.12875,0.14185,0.15280000000000002,0.24735000000000001,0.2711
Mappatura_2020.6842,Mappatura_2020,03108023,796.6,87,20260512_101812_73_2553_3B,0.1386,0.16190000000000002,0.1913,0.2024,0.21610000000000001,0.2258,0.24000000000000002,0.30760000000000004,0.1534
Mappatura_2020.6843,Mappatura_2020,03108023,501.1,56,20260512_101812_73_2553_3B,0.14335,0.1636,0.17735,0.1762,0.18610000000000002,0.19965000000000002,0.21710000000000002,0.2823,0.1715
Mappatura_2020.6844,Mappatura_2020,03108023,836.1,92,20260512_101812_73_2553_3B,0.11765,0.13240000000000002,0.15115,0.1558,0.1638,0.1704,0.17815,0.23120000000000002,0.1514
Mappatura_2020.6845,Mappatura_2020,03108023,732.9,81,20260512_101812_73_2553_3B,0.27040000000000003,0.3277,0.3639,0.3634,0.36560000000000004,0.3809,0.3738,0.4066,0.0326
Mappatura_2020.6846,Mappatura_2020,03108023,157.8,18,20260512_101812_73_2553_3B,0.13720000000000002,0.16115000000000002,0.18445,0.18665,0.18815,0.19720000000000001,0.20465,0.2644,0.1456
Mappatura_2020.6852,Mappatura_2020,03108023,245.2,28,20260512_101812_73_2553_3B,0.16805,0.2185,0.23900000000000002,0.24100000000000002,0.22625,0.25070000000000003,0.23665,0.27785,0.0514
Mappatura_2020.6855,Mappatura_2020,03108023,100.0,9,20260512_101812_73_2553_3B,0.0966,0.11910000000000001,0.1376,0.1374,0.1393,0.1373,0.1486,0.1882,0.1564
Mappatura_2020.6857,Mappatura_2020,03108023,192.4,23,20260512_101812_73_2553_3B,0.06470000000000001,0.0762,0.09000000000000001,0.0969,0.1124,0.11470000000000001,0.1323,0.20400000000000001,0.2802
Mappatura_2020.6858,Mappatura_2020,03108023,57.9,5,20260512_101812_73_2553_3B,0.062200000000000005,0.0758,0.09230000000000001,0.09620000000000001,0.1018,0.1039,0.1274,0.1957,0.3064
Mappatura_2020.6859,Mappatura_2020,03108023,83.1,11,20260512_101812_73_2553_3B,0.14250000000000002,0.2011,0.22760000000000002,0.2267,0.21000000000000002,0.24070000000000003,0.2238,0.3035,0.1154
Mappatura_2020.6861,Mappatura_2020,03108023,328.0,37,20260512_101812_73_2553_3B,0.0922,0.10200000000000001,0.12200000000000001,0.1246,0.13470000000000001,0.1337,0.1529,0.2529,0.3083
Mappatura_2020.6862,Mappatura_2020,03108023,48.2,6,20260512_101812_73_2553_3B,0.14145000000000002,0.1859,0.2144,0.22030000000000002,0.20600000000000002,0.2303,0.21635000000000001,0.2795,0.0965
Mappatura_2020.6863,Mappatura_2020,03108023,396.0,45,20260512_101812_73_2553_3B,0.06910000000000001,0.0792,0.0955,0.1019,0.1111,0.10890000000000001,0.1302,0.2003,0.2956
Mappatura_2020.6865,Mappatura_2020,03108023,264.5,31,20260512_101812_73_2553_3B,0.0704,0.0819,0.1032,0.1042,0.11180000000000001,0.10650000000000001,0.137,0.2396,0.3846
Mappatura_2020.6866,Mappatura_2020,03108023,78.8,7,20260512_101812_73_2553_3B,0.0538,0.06810000000000001,0.0902,0.095,0.0915,0.0891,0.12660000000000002,0.2863,0.5253
Mappatura_2020.6867,Mappatura_2020,03108023,91.8,11,20260512_101812_73_2553_3B,0.0761,0.0897,0.1101,0.1134,0.116,0.1174,0.1439,0.24150000000000002,0.3458
Mappatura_2020.6869,Mappatura_2020,03108023,46.7,5,20260512_101812_73_2553_3B,0.1507,0.2059,0.23720000000000002,0.2311,0.20220000000000002,0.22710000000000002,0.217,0.267,0.0808
Mappatura_2020.6870,Mappatura_2020,03108023,79.0,8,20260512_101812_73_2553_3B,0.05995,0.07655,0.09325,0.10020000000000001,0.10365,0.10845,0.1341,0.24760000000000001,0.3908
Mappatura_2020.6871,Mappatura_2020,03108023,997.7,113,20260512_101812_73_2553_3B,0.11410000000000001,0.1305,0.1558,0.1585,0.1623,0.1673,0.1749,0.2293,0.1563
Mappatura_2020.6872,Mappatura_2020,03108023,1103.3,121,20260512_101812_73_2553_3B,0.0869,0.10160000000000001,0.12100000000000001,0.12430000000000001,0.128,0.135,0.1495,0.23450000000000001,0.2693
Mappatura_2020.6873,Mappatura_2020,03108023,419.1,46,20260512_101812_73_2553_3B,0.08475,0.0969,0.11315,0.11345000000000001,0.1262,0.1242,0.1373,0.16975,0.155
Mappatura_2020.6874,Mappatura_2020,03108023,67.5,7,20260512_101812_73_2553_3B,0.0707,0.08170000000000001,0.1018,0.10600000000000001,0.11230000000000001,0.1155,0.1283,0.2021,0.2727
Mappatura_2020.6876,Mappatura_2020,03108023,399.2,46,20260512_101812_73_2553_3B,0.21350000000000002,0.24600000000000002,0.2812,0.2808,0.28405,0.29355000000000003,0.29365,0.32645,0.0531
Mappatura_2020.6877,Mappatura_2020,03108023,146.4,18,20260512_101812_73_2553_3B,0.0732,0.0789,0.09555000000000001,0.09885000000000001,0.1158,0.11410000000000001,0.135,0.195,0.2617
Mappatura_2020.6878,Mappatura_2020,03108023,213.5,23,20260512_101812_73_2553_3B,0.0859,0.1005,0.11560000000000001,0.1208,0.1287,0.1297,0.14600000000000002,0.2129,0.2428
Mappatura_2020.6881,Mappatura_2020,03108023,66.7,7,20260512_101812_73_2553_3B,0.0635,0.08,0.09720000000000001,0.10350000000000001,0.1273,0.1333,0.1575,0.2159,0.2365
Mappatura_2020.6884,Mappatura_2020,03108023,214.4,27,20260512_101812_73_2553_3B,0.0679,0.0835,0.1004,0.1033,0.1189,0.125,0.1416,0.21710000000000002,0.2692
Mappatura_2020.6892,Mappatura_2020,03108023,321.8,36,20260512_101812_73_2553_3B,0.05985,0.0688,0.08605,0.0988,0.12605,0.14775000000000002,0.16085000000000002,0.21255000000000002,0.1799
Mappatura_2020.6895,Mappatura_2020,03108023,409.8,46,20260512_101812_73_2553_3B,0.06085,0.07515000000000001,0.0897,0.09330000000000001,0.0981,0.10245,0.11985000000000001,0.20065000000000002,0.324
Mappatura_2020.6898,Mappatura_2020,03108023,1897.2,211,20260512_101812_73_2553_3B,0.09430000000000001,0.1092,0.1297,0.133,0.1428,0.1427,0.1573,0.221,0.2153
Mappatura_2020.6899,Mappatura_2020,03108023,1060.8,118,20260512_101812_73_2553_3B,0.10690000000000001,0.1203,0.1419,0.1446,0.15415,0.15415,0.16945000000000002,0.2388,0.2154
Mappatura_2020.6900,Mappatura_2020,03108023,979.1,109,20260512_101812_73_2553_3B,0.13,0.1449,0.1711,0.1715,0.18910000000000002,0.1792,0.1996,0.2604,0.1847
Mappatura_2020.6901,Mappatura_2020,03108023,277.6,30,20260512_101812_73_2553_3B,0.1399,0.14315,0.17535,0.18155000000000002,0.2034,0.1882,0.22265000000000001,0.2757,0.1886
Mappatura_2020.6902,Mappatura_2020,03108023,727.4,81,20260512_101812_73_2553_3B,0.0959,0.1043,0.1246,0.12940000000000002,0.13970000000000002,0.1384,0.1583,0.2296,0.2478
Mappatura_2020.6903,Mappatura_2020,03108023,547.8,60,20260512_101812_73_2553_3B,0.1917,0.23725000000000002,0.2778,0.2805,0.27240000000000003,0.29155000000000003,0.2849,0.32380000000000003,0.0524
Mappatura_2020.6904,Mappatura_2020,03108023,928.0,104,20260512_101812_73_2553_3B,0.08030000000000001,0.09330000000000001,0.11225,0.1163,0.12275000000000001,0.12565,0.13635,0.2087,0.2484
Mappatura_2020.6907,Mappatura_2020,03108023,116.7,13,20260512_101812_73_2553_3B,0.0613,0.0819,0.0969,0.10010000000000001,0.1022,0.10930000000000001,0.1297,0.2242,0.3445
Mappatura_2020.6917,Mappatura_2020,03108023,104.6,12,20260512_101812_73_2553_3B,0.061700000000000005,0.07295,0.09185,0.0976,0.10395,0.11565,0.1303,0.19655,0.2591
Mappatura_2020.6919,Mappatura_2020,03108023,487.0,55,20260512_101812_73_2553_3B,0.0723,0.0815,0.1008,0.1057,0.11460000000000001,0.11120000000000001,0.1322,0.221,0.3305
Mappatura_2020.6923,Mappatura_2020,03108023,40.0,5,20260512_101812_73_2553_3B,0.047400000000000005,0.045000000000000005,0.062200000000000005,0.0678,0.08460000000000001,0.07930000000000001,0.09960000000000001,0.1562,0.3265
Mappatura_2020.6924,Mappatura_2020,03108023,266.1,26,20260512_101812_73_2553_3B,0.0471,0.04975,0.0641,0.06810000000000001,0.0825,0.07395,0.09820000000000001,0.13335,0.2865
Mappatura_2020.6926,Mappatura_2020,03108023,434.6,48,20260512_101812_73_2553_3B,0.0693,0.0818,0.09985000000000001,0.10445,0.1095,0.11455,0.13035,0.2248,0.3249
Mappatura_2020.6927,Mappatura_2020,03108023,1025.0,114,20260512_101812_73_2553_3B,0.0713,0.0845,0.1033,0.10645,0.1111,0.11345000000000001,0.1311,0.22375,0.3271
Mappatura_2020.6928,Mappatura_2020,03108023,182.1,20,20260512_101812_73_2553_3B,0.36425,0.40815,0.47255,0.48135,0.47835,0.4852,0.4842,0.48225,-0.003
Mappatura_2020.6929,Mappatura_2020,03108023,166.3,18,20260512_101812_73_2553_3B,0.08305,0.1029,0.12100000000000001,0.12340000000000001,0.1305,0.1332,0.14465,0.22145,0.2488
Mappatura_2020.6930,Mappatura_2020,03108023,1962.2,217,20260512_101812_73_2553_3B,0.0833,0.0964,0.1154,0.1182,0.12560000000000002,0.12860000000000002,0.1418,0.2097,0.2397
Mappatura_2020.6931,Mappatura_2020,03108023,233.4,25,20260512_101812_73_2553_3B,0.1164,0.1197,0.1501,0.1613,0.18580000000000002,0.1703,0.20350000000000001,0.2687,0.2241
Mappatura_2020.6933,Mappatura_2020,03108023,250.4,26,20260512_101812_73_2553_3B,0.07135,0.08145000000000001,0.09735,0.10115,0.10635,0.10990000000000001,0.12825,0.2136,0.3206
Mappatura_2020.6934,Mappatura_2020,03108023,89.5,9,20260512_101812_73_2553_3B,0.068,0.0789,0.0989,0.1009,0.1106,0.11130000000000001,0.1275,0.2237,0.3355
Mappatura_2020.6937,Mappatura_2020,03108023,44.6,5,20260512_101812_73_2553_3B,0.0634,0.0687,0.0857,0.097,0.1102,0.1134,0.1311,0.1763,0.2171
Mappatura_2020.7159,Mappatura_2020,03015166,60.6,6,20260512_101812_73_2553_3B,0.07225000000000001,0.08525,0.10525000000000001,0.11120000000000001,0.1136,0.12285,0.13705,0.2054,0.2515
Mappatura_2020.7161,Mappatura_2020,03015166,260.7,30,20260512_101812_73_2553_3B,0.11915,0.1476,0.1777,0.18295,0.18495,0.20205,0.2028,0.27155,0.1467
Mappatura_2020.7163,Mappatura_2020,03015166,806.5,88,20260512_101812_73_2553_3B,0.06825,0.08030000000000001,0.09745000000000001,0.10070000000000001,0.10705,0.11120000000000001,0.12660000000000002,0.21305000000000002,0.3141
