wavelength_nm,Chrysotile HS323.1B,Chrysotile coarse fib,Chrysotile fine fib,Tremolite,Actinolite,Antigorite,Concrete (road),Brick red (terracotta),Asphalt tar roof,Asphalt shingle grey,Fiberglass roofing white,Galvanized metal roof,AC roof new,AC roof moderate,AC roof weathered
1992.0,0.83865,0.20106,0.11732,0.80131,0.58080,0.33439,0.32103,0.16342,0.02698,0.08080,0.47668,0.12055,0.37279,0.45044,0.52808
1993.0,0.83881,0.20142,0.11742,0.80077,0.58031,0.33514,0.32131,0.16366,0.02698,0.08079,0.47646,0.12056,0.37306,0.45068,0.52831
1994.0,0.83899,0.20181,0.11753,0.80026,0.57983,0.33589,0.32158,0.16391,0.02698,0.08077,0.47622,0.12057,0.37333,0.45094,0.52855
1995.0,0.83928,0.20223,0.11765,0.79980,0.57948,0.33666,0.32187,0.16416,0.02698,0.08075,0.47595,0.12058,0.37361,0.45123,0.52884
1996.0,0.83974,0.20270,0.11778,0.79940,0.57923,0.33748,0.32218,0.16441,0.02699,0.08074,0.47567,0.12059,0.37393,0.45157,0.52920
1997.0,0.84025,0.20320,0.11792,0.79902,0.57899,0.33830,0.32248,0.16466,0.02700,0.08072,0.47535,0.12060,0.37426,0.45192,0.52959
1998.0,0.84086,0.20373,0.11806,0.79867,0.57874,0.33912,0.32279,0.16490,0.02700,0.08071,0.47498,0.12060,0.37460,0.45231,0.53002
1999.0,0.84138,0.20430,0.11820,0.79830,0.57849,0.33991,0.32310,0.16514,0.02701,0.08070,0.47455,0.12060,0.37493,0.45267,0.53041
2000.0,0.84200,0.20491,0.11835,0.79800,0.57830,0.34073,0.32341,0.16538,0.02701,0.08069,0.47407,0.12060,0.37527,0.45306,0.53085
2001.0,0.84254,0.20555,0.11852,0.79772,0.57813,0.34150,0.32373,0.16561,0.02701,0.08069,0.47357,0.12059,0.37561,0.45343,0.53125
2002.0,0.84299,0.20622,0.11869,0.79751,0.57800,0.34221,0.32405,0.16585,0.02701,0.08069,0.47304,0.12059,0.37595,0.45379,0.53163
2003.0,0.84355,0.20691,0.11886,0.79732,0.57788,0.34297,0.32439,0.16610,0.02701,0.08068,0.47250,0.12060,0.37630,0.45418,0.53205
2004.0,0.84415,0.20761,0.11904,0.79724,0.57786,0.34371,0.32473,0.16635,0.02701,0.08068,0.47194,0.12062,0.37667,0.45458,0.53250
2005.0,0.84476,0.20832,0.11921,0.79717,0.57786,0.34449,0.32507,0.16660,0.02701,0.08068,0.47136,0.12066,0.37704,0.45499,0.53294
2006.0,0.84537,0.20902,0.11939,0.79715,0.57787,0.34525,0.32540,0.16685,0.02701,0.08068,0.47078,0.12069,0.37739,0.45539,0.53339
2007.0,0.84604,0.20971,0.11956,0.79715,0.57788,0.34608,0.32571,0.16708,0.02701,0.08067,0.47017,0.12071,0.37774,0.45579,0.53384
2008.0,0.84663,0.21038,0.11973,0.79715,0.57790,0.34689,0.32601,0.16731,0.02702,0.08068,0.46954,0.12072,0.37807,0.45616,0.53426
2009.0,0.84715,0.21103,0.11989,0.79718,0.57796,0.34775,0.32631,0.16752,0.02702,0.08068,0.46888,0.12072,0.37839,0.45652,0.53464
2010.0,0.84767,0.21167,0.12005,0.79729,0.57807,0.34872,0.32662,0.16774,0.02702,0.08068,0.46817,0.12072,0.37872,0.45688,0.53504
2011.0,0.84812,0.21227,0.12020,0.79753,0.57828,0.34970,0.32693,0.16796,0.02702,0.08068,0.46743,0.12073,0.37905,0.45723,0.53541
2012.0,0.84860,0.21285,0.12034,0.79779,0.57849,0.35076,0.32724,0.16818,0.02703,0.08068,0.46665,0.12075,0.37938,0.45758,0.53578
2013.0,0.84903,0.21337,0.12048,0.79812,0.57864,0.35189,0.32753,0.16840,0.02704,0.08067,0.46585,0.12077,0.37968,0.45790,0.53613
2014.0,0.84948,0.21385,0.12062,0.79846,0.57880,0.35307,0.32780,0.16861,0.02705,0.08066,0.46501,0.12079,0.37997,0.45822,0.53647
2015.0,0.84994,0.21429,0.12074,0.79903,0.57905,0.35428,0.32806,0.16882,0.02706,0.08065,0.46413,0.12081,0.38025,0.45853,0.53681
2016.0,0.85038,0.21468,0.12087,0.79961,0.57930,0.35557,0.32833,0.16902,0.02706,0.08065,0.46321,0.12084,0.38053,0.45884,0.53715
2017.0,0.85088,0.21503,0.12098,0.80022,0.57956,0.35695,0.32860,0.16921,0.02706,0.08064,0.46224,0.12087,0.38082,0.45917,0.53751
2018.0,0.85126,0.21535,0.12108,0.80084,0.57984,0.35832,0.32886,0.16940,0.02706,0.08064,0.46123,0.12091,0.38110,0.45946,0.53782
2019.0,0.85162,0.21564,0.12118,0.80167,0.58015,0.35975,0.32912,0.16958,0.02706,0.08064,0.46019,0.12095,0.38137,0.45974,0.53812
2020.0,0.85193,0.21590,0.12126,0.80263,0.58051,0.36118,0.32937,0.16977,0.02706,0.08064,0.45913,0.12099,0.38163,0.46001,0.53840
2021.0,0.85215,0.21615,0.12134,0.80355,0.58089,0.36263,0.32964,0.16996,0.02706,0.08065,0.45807,0.12103,0.38189,0.46026,0.53864
2022.0,0.85242,0.21637,0.12141,0.80444,0.58130,0.36410,0.32991,0.17014,0.02707,0.08065,0.45702,0.12107,0.38216,0.46054,0.53891
2023.0,0.85265,0.21658,0.12148,0.80537,0.58177,0.36559,0.33020,0.17033,0.02708,0.08066,0.45600,0.12112,0.38245,0.46081,0.53918
2024.0,0.85290,0.21679,0.12154,0.80632,0.58236,0.36712,0.33050,0.17051,0.02709,0.08066,0.45499,0.12115,0.38274,0.46110,0.53946
2025.0,0.85314,0.21699,0.12161,0.80720,0.58291,0.36863,0.33078,0.17068,0.02709,0.08066,0.45399,0.12117,0.38301,0.46137,0.53972
2026.0,0.85336,0.21720,0.12169,0.80775,0.58340,0.37016,0.33105,0.17086,0.02709,0.08065,0.45301,0.12118,0.38328,0.46163,0.53997
2027.0,0.85358,0.21742,0.12176,0.80827,0.58390,0.37167,0.33131,0.17102,0.02709,0.08065,0.45206,0.12119,0.38354,0.46188,0.54022
2028.0,0.85385,0.21767,0.12184,0.80858,0.58445,0.37320,0.33157,0.17119,0.02709,0.08064,0.45114,0.12121,0.38379,0.46214,0.54048
2029.0,0.85408,0.21794,0.12191,0.80888,0.58501,0.37470,0.33181,0.17134,0.02710,0.08063,0.45028,0.12123,0.38404,0.46238,0.54072
2030.0,0.85432,0.21823,0.12199,0.80880,0.58548,0.37618,0.33206,0.17149,0.02711,0.08063,0.44945,0.12125,0.38428,0.46262,0.54096
2031.0,0.85452,0.21855,0.12206,0.80864,0.58591,0.37762,0.33228,0.17164,0.02711,0.08064,0.44868,0.12126,0.38451,0.46284,0.54118
2032.0,0.85466,0.21891,0.12214,0.80828,0.58632,0.37902,0.33251,0.17178,0.02711,0.08066,0.44794,0.12127,0.38472,0.46305,0.54137
2033.0,0.85486,0.21930,0.12222,0.80783,0.58672,0.38043,0.33272,0.17191,0.02711,0.08067,0.44726,0.12127,0.38494,0.46326,0.54158
2034.0,0.85509,0.21974,0.12232,0.80732,0.58704,0.38184,0.33295,0.17205,0.02711,0.08067,0.44663,0.12127,0.38516,0.46348,0.54180
2035.0,0.85537,0.22023,0.12242,0.80677,0.58726,0.38325,0.33317,0.17219,0.02710,0.08066,0.44605,0.12128,0.38539,0.46372,0.54205
2036.0,0.85574,0.22077,0.12253,0.80615,0.58745,0.38469,0.33341,0.17233,0.02710,0.08064,0.44554,0.12129,0.38564,0.46399,0.54234
2037.0,0.85611,0.22135,0.12265,0.80535,0.58759,0.38611,0.33365,0.17248,0.02711,0.08064,0.44509,0.12130,0.38590,0.46427,0.54264
2038.0,0.85649,0.22199,0.12278,0.80453,0.58769,0.38752,0.33390,0.17264,0.02711,0.08064,0.44469,0.12132,0.38616,0.46455,0.54294
2039.0,0.85684,0.22268,0.12292,0.80364,0.58758,0.38890,0.33413,0.17279,0.02712,0.08064,0.44432,0.12133,0.38640,0.46481,0.54321
2040.0,0.85715,0.22344,0.12306,0.80269,0.58743,0.39024,0.33433,0.17293,0.02712,0.08064,0.44394,0.12134,0.38662,0.46504,0.54346
2041.0,0.85744,0.22425,0.12321,0.80165,0.58719,0.39155,0.33452,0.17306,0.02713,0.08064,0.44357,0.12135,0.38681,0.46525,0.54369
2042.0,0.85776,0.22515,0.12337,0.80063,0.58696,0.39285,0.33471,0.17319,0.02714,0.08063,0.44324,0.12136,0.38702,0.46547,0.54393
2043.0,0.85813,0.22612,0.12354,0.79963,0.58658,0.39416,0.33492,0.17332,0.02715,0.08063,0.44296,0.12138,0.38724,0.46572,0.54420
2044.0,0.85859,0.22717,0.12372,0.79868,0.58623,0.39548,0.33515,0.17345,0.02716,0.08062,0.44274,0.12141,0.38749,0.46601,0.54452
2045.0,0.85908,0.22829,0.12391,0.79763,0.58573,0.39680,0.33539,0.17359,0.02717,0.08063,0.44256,0.12145,0.38776,0.46631,0.54486
2046.0,0.85957,0.22946,0.12410,0.79651,0.58516,0.39805,0.33563,0.17373,0.02718,0.08063,0.44242,0.12148,0.38803,0.46662,0.54521
2047.0,0.86006,0.23068,0.12429,0.79544,0.58463,0.39927,0.33587,0.17388,0.02718,0.08065,0.44229,0.12152,0.38829,0.46692,0.54555
2048.0,0.86053,0.23194,0.12449,0.79442,0.58411,0.40042,0.33610,0.17402,0.02718,0.08066,0.44216,0.12156,0.38855,0.46721,0.54588
2049.0,0.86098,0.23322,0.12470,0.79337,0.58353,0.40148,0.33633,0.17415,0.02718,0.08066,0.44202,0.12160,0.38879,0.46749,0.54619
2050.0,0.86138,0.23451,0.12490,0.79233,0.58293,0.40252,0.33655,0.17426,0.02718,0.08067,0.44187,0.12163,0.38903,0.46776,0.54648
2051.0,0.86178,0.23581,0.12510,0.79137,0.58238,0.40352,0.33677,0.17438,0.02719,0.08067,0.44172,0.12167,0.38927,0.46802,0.54677
2052.0,0.86222,0.23711,0.12530,0.79070,0.58199,0.40452,0.33699,0.17450,0.02719,0.08068,0.44158,0.12169,0.38951,0.46830,0.54708
2053.0,0.86268,0.23838,0.12549,0.79005,0.58164,0.40552,0.33721,0.17463,0.02720,0.08069,0.44144,0.12171,0.38976,0.46858,0.54740
2054.0,0.86311,0.23963,0.12566,0.78951,0.58141,0.40648,0.33742,0.17475,0.02720,0.08069,0.44128,0.12172,0.38999,0.46884,0.54770
2055.0,0.86352,0.24083,0.12583,0.78894,0.58116,0.40742,0.33761,0.17487,0.02720,0.08069,0.44105,0.12172,0.39020,0.46908,0.54797
2056.0,0.86387,0.24197,0.12598,0.78858,0.58105,0.40830,0.33777,0.17499,0.02720,0.08068,0.44076,0.12172,0.39038,0.46930,0.54821
2057.0,0.86422,0.24304,0.12613,0.78824,0.58096,0.40915,0.33793,0.17511,0.02720,0.08067,0.44041,0.12173,0.39056,0.46951,0.54845
2058.0,0.86458,0.24404,0.12626,0.78795,0.58090,0.40998,0.33809,0.17522,0.02720,0.08066,0.44000,0.12175,0.39074,0.46971,0.54869
2059.0,0.86496,0.24495,0.12639,0.78768,0.58088,0.41077,0.33826,0.17534,0.02721,0.08066,0.43954,0.12179,0.39093,0.46993,0.54894
2060.0,0.86542,0.24578,0.12650,0.78748,0.58085,0.41156,0.33843,0.17545,0.02722,0.08065,0.43903,0.12183,0.39113,0.47018,0.54923
2061.0,0.86576,0.24653,0.12661,0.78730,0.58083,0.41224,0.33860,0.17557,0.02723,0.08064,0.43845,0.12187,0.39132,0.47039,0.54947
2062.0,0.86606,0.24718,0.12671,0.78710,0.58078,0.41289,0.33878,0.17568,0.02723,0.08063,0.43783,0.12191,0.39151,0.47060,0.54969
2063.0,0.86631,0.24772,0.12679,0.78686,0.58071,0.41341,0.33895,0.17578,0.02724,0.08062,0.43715,0.12193,0.39169,0.47079,0.54990
2064.0,0.86650,0.24814,0.12686,0.78659,0.58061,0.41386,0.33912,0.17587,0.02724,0.08061,0.43642,0.12194,0.39186,0.47097,0.55007
2065.0,0.86665,0.24844,0.12691,0.78626,0.58043,0.41416,0.33928,0.17596,0.02725,0.08060,0.43564,0.12194,0.39202,0.47112,0.55023
2066.0,0.86677,0.24861,0.12694,0.78589,0.58023,0.41436,0.33944,0.17605,0.02725,0.08060,0.43480,0.12195,0.39217,0.47127,0.55037
2067.0,0.86681,0.24865,0.12695,0.78538,0.58000,0.41441,0.33959,0.17614,0.02726,0.08061,0.43391,0.12198,0.39231,0.47140,0.55048
2068.0,0.86680,0.24856,0.12695,0.78485,0.57976,0.41437,0.33975,0.17625,0.02727,0.08063,0.43296,0.12202,0.39245,0.47151,0.55057
2069.0,0.86673,0.24833,0.12693,0.78424,0.57937,0.41415,0.33990,0.17634,0.02728,0.08064,0.43197,0.12207,0.39258,0.47161,0.55063
2070.0,0.86661,0.24795,0.12688,0.78363,0.57897,0.41383,0.34005,0.17643,0.02728,0.08064,0.43093,0.12210,0.39271,0.47169,0.55068
2071.0,0.86645,0.24742,0.12681,0.78286,0.57842,0.41332,0.34020,0.17651,0.02728,0.08063,0.42985,0.12212,0.39283,0.47176,0.55070
2072.0,0.86627,0.24675,0.12672,0.78207,0.57785,0.41266,0.34035,0.17658,0.02727,0.08062,0.42875,0.12213,0.39294,0.47183,0.55072
2073.0,0.86604,0.24594,0.12660,0.78130,0.57730,0.41181,0.34050,0.17667,0.02726,0.08060,0.42764,0.12214,0.39305,0.47188,0.55071
2074.0,0.86577,0.24501,0.12647,0.78053,0.57675,0.41080,0.34066,0.17677,0.02726,0.08059,0.42652,0.12216,0.39317,0.47193,0.55070
2075.0,0.86544,0.24396,0.12631,0.77970,0.57613,0.40963,0.34081,0.17687,0.02726,0.08057,0.42539,0.12218,0.39328,0.47197,0.55067
2076.0,0.86502,0.24280,0.12613,0.77882,0.57546,0.40829,0.34098,0.17696,0.02727,0.08055,0.42424,0.12221,0.39338,0.47199,0.55059
2077.0,0.86450,0.24154,0.12593,0.77795,0.57480,0.40677,0.34114,0.17704,0.02728,0.08054,0.42310,0.12223,0.39347,0.47198,0.55048
2078.0,0.86392,0.24020,0.12571,0.77709,0.57416,0.40506,0.34130,0.17713,0.02730,0.08052,0.42197,0.12225,0.39356,0.47196,0.55035
2079.0,0.86326,0.23879,0.12548,0.77622,0.57353,0.40317,0.34147,0.17721,0.02731,0.08052,0.42087,0.12227,0.39365,0.47191,0.55018
2080.0,0.86253,0.23732,0.12523,0.77531,0.57293,0.40108,0.34163,0.17729,0.02731,0.08052,0.41983,0.12227,0.39372,0.47185,0.54999
2081.0,0.86173,0.23580,0.12496,0.77441,0.57235,0.39873,0.34178,0.17736,0.02731,0.08052,0.41883,0.12228,0.39378,0.47177,0.54976
2082.0,0.86083,0.23423,0.12468,0.77369,0.57180,0.39630,0.34192,0.17742,0.02731,0.08051,0.41790,0.12228,0.39381,0.47165,0.54949
2083.0,0.85982,0.23263,0.12439,0.77296,0.57125,0.39357,0.34206,0.17747,0.02730,0.08050,0.41703,0.12229,0.39384,0.47150,0.54916
2084.0,0.85876,0.23101,0.12409,0.77230,0.57073,0.39094,0.34220,0.17752,0.02730,0.08049,0.41625,0.12231,0.39385,0.47134,0.54882
2085.0,0.85759,0.22939,0.12379,0.77167,0.57022,0.38812,0.34234,0.17759,0.02729,0.08047,0.41555,0.12233,0.39386,0.47115,0.54844
2086.0,0.85647,0.22777,0.12349,0.77127,0.56984,0.38550,0.34249,0.17766,0.02729,0.08046,0.41493,0.12235,0.39388,0.47098,0.54808
2087.0,0.85523,0.22618,0.12319,0.77088,0.56947,0.38281,0.34262,0.17772,0.02729,0.08045,0.41437,0.12237,0.39389,0.47078,0.54767
2088.0,0.85411,0.22461,0.12290,0.77046,0.56907,0.38043,0.34275,0.17778,0.02729,0.08043,0.41387,0.12239,0.39388,0.47059,0.54729
2089.0,0.85297,0.22310,0.12261,0.77003,0.56865,0.37818,0.34286,0.17783,0.02730,0.08041,0.41339,0.12239,0.39387,0.47039,0.54690
2090.0,0.85198,0.22166,0.12234,0.76963,0.56825,0.37617,0.34296,0.17787,0.02730,0.08040,0.41294,0.12240,0.39386,0.47022,0.54657
2091.0,0.85108,0.22032,0.12209,0.76925,0.56785,0.37444,0.34307,0.17792,0.02731,0.08038,0.41248,0.12241,0.39387,0.47007,0.54627
2092.0,0.85035,0.21909,0.12187,0.76882,0.56739,0.37291,0.34317,0.17797,0.02732,0.08036,0.41202,0.12242,0.39389,0.46997,0.54604
2093.0,0.84977,0.21799,0.12168,0.76832,0.56685,0.37156,0.34327,0.17802,0.02732,0.08034,0.41156,0.12244,0.39392,0.46990,0.54587
2094.0,0.84938,0.21702,0.12151,0.76774,0.56627,0.37036,0.34337,0.17807,0.02732,0.08032,0.41110,0.12246,0.39397,0.46987,0.54577
2095.0,0.84917,0.21619,0.12137,0.76688,0.56558,0.36929,0.34346,0.17811,0.02733,0.08030,0.41064,0.12248,0.39403,0.46988,0.54574
2096.0,0.84916,0.21549,0.12125,0.76588,0.56482,0.36840,0.34354,0.17816,0.02733,0.08028,0.41013,0.12250,0.39410,0.46995,0.54579
2097.0,0.84922,0.21491,0.12116,0.76414,0.56366,0.36760,0.34363,0.17820,0.02733,0.08025,0.40958,0.12251,0.39419,0.47003,0.54587
2098.0,0.84946,0.21444,0.12108,0.76230,0.56247,0.36697,0.34373,0.17825,0.02733,0.08023,0.40897,0.12252,0.39430,0.47016,0.54602
2099.0,0.84970,0.21405,0.12103,0.75980,0.56111,0.36640,0.34383,0.17830,0.02733,0.08020,0.40830,0.12252,0.39442,0.47030,0.54618
2100.0,0.85005,0.21374,0.12100,0.75721,0.55973,0.36599,0.34394,0.17834,0.02733,0.08018,0.40756,0.12252,0.39455,0.47047,0.54638
2101.0,0.85044,0.21348,0.12100,0.75352,0.55776,0.36558,0.34405,0.17838,0.02733,0.08016,0.40675,0.12253,0.39469,0.47065,0.54661
2102.0,0.85086,0.21324,0.12101,0.74963,0.55569,0.36526,0.34416,0.17842,0.02734,0.08014,0.40582,0.12253,0.39483,0.47084,0.54684
2103.0,0.85134,0.21300,0.12103,0.74563,0.55352,0.36492,0.34427,0.17845,0.02734,0.08013,0.40476,0.12255,0.39498,0.47104,0.54710
2104.0,0.85195,0.21274,0.12106,0.74159,0.55128,0.36462,0.34438,0.17847,0.02733,0.08011,0.40355,0.12256,0.39514,0.47127,0.54741
2105.0,0.85243,0.21247,0.12109,0.73732,0.54890,0.36430,0.34449,0.17849,0.02733,0.08009,0.40220,0.12258,0.39528,0.47147,0.54766
2106.0,0.85297,0.21217,0.12112,0.73293,0.54642,0.36394,0.34459,0.17852,0.02732,0.08006,0.40070,0.12260,0.39543,0.47168,0.54794
2107.0,0.85339,0.21184,0.12114,0.72909,0.54414,0.36370,0.34468,0.17855,0.02732,0.08002,0.39905,0.12261,0.39555,0.47186,0.54816
2108.0,0.85367,0.21150,0.12115,0.72594,0.54208,0.36339,0.34475,0.17858,0.02732,0.07999,0.39724,0.12261,0.39564,0.47198,0.54832
2109.0,0.85392,0.21115,0.12116,0.72310,0.54006,0.36330,0.34481,0.17860,0.02733,0.07996,0.39525,0.12259,0.39572,0.47208,0.54845
2110.0,0.85416,0.21079,0.12116,0.72097,0.53821,0.36336,0.34485,0.17862,0.02734,0.07995,0.39311,0.12257,0.39578,0.47217,0.54857
2111.0,0.85431,0.21047,0.12115,0.71915,0.53650,0.36356,0.34490,0.17865,0.02735,0.07993,0.39085,0.12256,0.39584,0.47225,0.54866
2112.0,0.85447,0.21018,0.12113,0.71860,0.53538,0.36396,0.34497,0.17868,0.02736,0.07992,0.38851,0.12257,0.39592,0.47235,0.54877
2113.0,0.85458,0.20994,0.12110,0.71820,0.53432,0.36448,0.34507,0.17873,0.02736,0.07990,0.38608,0.12259,0.39602,0.47245,0.54887
2114.0,0.85445,0.20974,0.12105,0.71865,0.53359,0.36500,0.34516,0.17877,0.02736,0.07988,0.38359,0.12262,0.39609,0.47248,0.54888
2115.0,0.85411,0.20958,0.12097,0.71914,0.53288,0.36562,0.34524,0.17879,0.02735,0.07984,0.38102,0.12264,0.39612,0.47246,0.54879
2116.0,0.85361,0.20944,0.12087,0.71992,0.53250,0.36614,0.34529,0.17880,0.02735,0.07981,0.37839,0.12266,0.39612,0.47237,0.54862
2117.0,0.85288,0.20932,0.12076,0.72071,0.53215,0.36669,0.34535,0.17880,0.02735,0.07977,0.37572,0.12267,0.39610,0.47223,0.54836
2118.0,0.85215,0.20920,0.12065,0.72167,0.53194,0.36717,0.34541,0.17882,0.02734,0.07975,0.37303,0.12268,0.39609,0.47210,0.54811
2119.0,0.85130,0.20909,0.12053,0.72263,0.53177,0.36766,0.34549,0.17884,0.02734,0.07973,0.37031,0.12270,0.39607,0.47195,0.54782
2120.0,0.85051,0.20894,0.12040,0.72336,0.53158,0.36806,0.34556,0.17886,0.02734,0.07972,0.36756,0.12273,0.39606,0.47180,0.54754
2121.0,0.84956,0.20875,0.12027,0.72397,0.53140,0.36843,0.34561,0.17888,0.02733,0.07971,0.36476,0.12275,0.39600,0.47160,0.54719
2122.0,0.84885,0.20851,0.12015,0.72455,0.53126,0.36871,0.34564,0.17889,0.02733,0.07970,0.36189,0.12277,0.39596,0.47144,0.54692
2123.0,0.84809,0.20824,0.12003,0.72512,0.53116,0.36896,0.34566,0.17890,0.02733,0.07968,0.35889,0.12277,0.39591,0.47127,0.54663
2124.0,0.84772,0.20793,0.11994,0.72565,0.53109,0.36909,0.34570,0.17890,0.02733,0.07967,0.35571,0.12276,0.39591,0.47121,0.54651
2125.0,0.84758,0.20761,0.11988,0.72610,0.53103,0.36918,0.34576,0.17891,0.02734,0.07965,0.35230,0.12274,0.39594,0.47122,0.54649
2126.0,0.84771,0.20730,0.11986,0.72666,0.53104,0.36912,0.34582,0.17891,0.02734,0.07962,0.34865,0.12272,0.39601,0.47130,0.54658
2127.0,0.84825,0.20701,0.11987,0.72751,0.53120,0.36893,0.34588,0.17892,0.02734,0.07960,0.34473,0.12272,0.39612,0.47147,0.54683
2128.0,0.84883,0.20678,0.11992,0.72839,0.53139,0.36868,0.34593,0.17893,0.02734,0.07957,0.34053,0.12273,0.39622,0.47166,0.54709
2129.0,0.84971,0.20662,0.12000,0.72944,0.53169,0.36820,0.34596,0.17893,0.02733,0.07955,0.33603,0.12274,0.39633,0.47189,0.54746
2130.0,0.85046,0.20657,0.12009,0.73055,0.53201,0.36780,0.34596,0.17893,0.02732,0.07953,0.33125,0.12275,0.39641,0.47209,0.54776
2131.0,0.85136,0.20664,0.12021,0.73217,0.53253,0.36729,0.34595,0.17891,0.02731,0.07951,0.32623,0.12274,0.39649,0.47230,0.54812
2132.0,0.85212,0.20685,0.12036,0.73387,0.53310,0.36695,0.34594,0.17889,0.02731,0.07950,0.32105,0.12273,0.39656,0.47248,0.54841
2133.0,0.85287,0.20722,0.12052,0.73567,0.53369,0.36668,0.34593,0.17887,0.02731,0.07948,0.31579,0.12272,0.39662,0.47267,0.54871
2134.0,0.85363,0.20775,0.12071,0.73753,0.53431,0.36656,0.34593,0.17886,0.02732,0.07946,0.31054,0.12272,0.39670,0.47286,0.54901
2135.0,0.85428,0.20843,0.12091,0.73958,0.53510,0.36657,0.34594,0.17885,0.02733,0.07944,0.30540,0.12272,0.39678,0.47303,0.54928
2136.0,0.85481,0.20924,0.12111,0.74167,0.53593,0.36671,0.34596,0.17883,0.02733,0.07942,0.30046,0.12273,0.39685,0.47317,0.54950
2137.0,0.85528,0.21018,0.12132,0.74333,0.53661,0.36692,0.34597,0.17881,0.02733,0.07939,0.29586,0.12275,0.39691,0.47330,0.54970
2138.0,0.85562,0.21123,0.12152,0.74475,0.53721,0.36727,0.34598,0.17877,0.02732,0.07936,0.29176,0.12278,0.39694,0.47339,0.54983
2139.0,0.85596,0.21238,0.12172,0.74598,0.53770,0.36766,0.34596,0.17873,0.02731,0.07932,0.28830,0.12279,0.39696,0.47346,0.54996
2140.0,0.85622,0.21360,0.12192,0.74708,0.53807,0.36815,0.34593,0.17868,0.02729,0.07928,0.28554,0.12280,0.39696,0.47350,0.55005
2141.0,0.85656,0.21489,0.12212,0.74796,0.53835,0.36869,0.34588,0.17863,0.02728,0.07923,0.28349,0.12280,0.39695,0.47355,0.55015
2142.0,0.85694,0.21624,0.12233,0.74854,0.53850,0.36932,0.34585,0.17859,0.02727,0.07920,0.28215,0.12280,0.39696,0.47362,0.55028
2143.0,0.85733,0.21762,0.12254,0.74908,0.53860,0.36999,0.34582,0.17856,0.02726,0.07918,0.28149,0.12281,0.39697,0.47370,0.55042
2144.0,0.85773,0.21903,0.12276,0.74956,0.53856,0.37067,0.34579,0.17852,0.02725,0.07916,0.28145,0.12282,0.39698,0.47377,0.55056
2145.0,0.85809,0.22046,0.12298,0.75005,0.53848,0.37148,0.34575,0.17849,0.02724,0.07913,0.28197,0.12282,0.39698,0.47383,0.55068
2146.0,0.85841,0.22189,0.12319,0.75060,0.53833,0.37237,0.34570,0.17844,0.02723,0.07911,0.28294,0.12283,0.39697,0.47388,0.55079
2147.0,0.85873,0.22332,0.12340,0.75119,0.53818,0.37334,0.34565,0.17839,0.02723,0.07908,0.28421,0.12283,0.39696,0.47392,0.55088
2148.0,0.85904,0.22475,0.12360,0.75204,0.53806,0.37448,0.34559,0.17833,0.02722,0.07905,0.28564,0.12284,0.39694,0.47395,0.55097
2149.0,0.85936,0.22616,0.12379,0.75294,0.53796,0.37562,0.34553,0.17827,0.02722,0.07902,0.28711,0.12284,0.39691,0.47399,0.55106
2150.0,0.85968,0.22754,0.12398,0.75385,0.53792,0.37684,0.34545,0.17820,0.02723,0.07898,0.28847,0.12284,0.39687,0.47401,0.55114
2151.0,0.85994,0.22887,0.12416,0.75476,0.53787,0.37803,0.34535,0.17813,0.02723,0.07895,0.28960,0.12284,0.39681,0.47400,0.55119
2152.0,0.86015,0.23014,0.12433,0.75579,0.53778,0.37926,0.34523,0.17807,0.02724,0.07893,0.29043,0.12283,0.39672,0.47396,0.55120
2153.0,0.86034,0.23136,0.12450,0.75688,0.53770,0.38047,0.34510,0.17801,0.02725,0.07890,0.29090,0.12281,0.39663,0.47391,0.55120
2154.0,0.86052,0.23253,0.12465,0.75791,0.53765,0.38171,0.34498,0.17795,0.02725,0.07886,0.29100,0.12279,0.39653,0.47386,0.55119
2155.0,0.86066,0.23364,0.12479,0.75892,0.53762,0.38295,0.34485,0.17789,0.02725,0.07882,0.29073,0.12276,0.39643,0.47381,0.55118
2156.0,0.86079,0.23469,0.12493,0.75988,0.53759,0.38419,0.34474,0.17781,0.02725,0.07878,0.29015,0.12274,0.39634,0.47375,0.55116
2157.0,0.86097,0.23568,0.12505,0.76079,0.53755,0.38545,0.34463,0.17773,0.02724,0.07874,0.28930,0.12272,0.39627,0.47372,0.55117
2158.0,0.86110,0.23661,0.12517,0.76164,0.53755,0.38666,0.34454,0.17765,0.02723,0.07871,0.28828,0.12271,0.39619,0.47368,0.55116
2159.0,0.86126,0.23746,0.12527,0.76243,0.53757,0.38787,0.34444,0.17757,0.02723,0.07867,0.28716,0.12271,0.39612,0.47364,0.55117
2160.0,0.86134,0.23824,0.12537,0.76324,0.53760,0.38903,0.34433,0.17749,0.02722,0.07864,0.28604,0.12272,0.39603,0.47358,0.55114
2161.0,0.86140,0.23894,0.12546,0.76403,0.53766,0.39015,0.34422,0.17743,0.02722,0.07861,0.28501,0.12274,0.39594,0.47352,0.55109
2162.0,0.86141,0.23957,0.12555,0.76479,0.53772,0.39124,0.34411,0.17737,0.02721,0.07858,0.28415,0.12276,0.39584,0.47344,0.55103
2163.0,0.86131,0.24013,0.12563,0.76542,0.53775,0.39229,0.34400,0.17730,0.02720,0.07855,0.28352,0.12278,0.39573,0.47333,0.55092
2164.0,0.86124,0.24062,0.12572,0.76603,0.53780,0.39330,0.34389,0.17723,0.02720,0.07852,0.28319,0.12280,0.39562,0.47322,0.55083
